sex,row_number,liters_drunk,drink,check_number,label,age_adult,age_child,age_elderly,is_alcoholic,session_day,session_evening,session_morning
1,32,0.0,beerbeer,8520,1,0,0,1,1,1,0,0
1,10,3.0,cola,1768,1,0,0,1,0,0,1,0
1,20,4.0,cola,8174,0,1,0,0,0,0,1,0
1,11,2.47,water,5725,0,1,0,0,0,0,1,0
0,94,3.0,beerbeer,8856,0,1,0,0,1,0,1,0
1,11,5.0,bugbeer,7510,1,1,0,0,1,0,1,0
0,100,1.0,cola,124,1,0,1,0,0,1,0,0
0,99,0.0,beerbeer,8151,1,1,0,0,1,1,0,0
1,63,4.0,water,2128,1,1,0,0,0,0,0,1
0,93,0.0,beerbeer,3755,0,0,0,1,1,1,0,0
1,2,2.0,bugbeer,3778,1,0,0,1,1,0,1,0
0,82,4.0,water,9171,0,1,0,0,0,1,0,0
0,85,2.47,fanta,8894,0,1,0,0,0,0,1,0
0,43,0.0,cola,4450,1,0,1,0,0,1,0,0
0,77,2.47,fanta,954,1,1,0,0,0,0,0,1
1,67,5.0,beerbeer,8831,1,1,0,0,1,1,0,0
0,81,4.0,cola,5187,0,0,0,1,0,1,0,0
0,69,1.0,cola,5240,0,1,0,0,0,1,0,0
1,59,1.0,water,9790,0,0,0,1,0,0,0,1
0,38,4.0,bugbeer,6691,1,1,0,0,1,1,0,0
0,39,2.47,fanta,3716,1,0,1,0,0,0,0,1
0,95,2.0,strong beer,5273,0,0,0,1,1,0,0,1
0,52,4.0,fanta,1601,0,0,0,1,0,0,1,0
1,50,2.0,fanta,8428,1,0,0,1,0,0,1,0
0,56,5.0,fanta,3412,0,1,0,0,0,0,0,1
0,19,4.0,beerbeer,3051,1,0,0,1,1,0,1,0
0,53,4.0,beerbeer,5189,0,0,0,1,1,1,0,0
0,57,5.0,water,7978,1,1,0,0,0,0,1,0
0,96,3.0,strong beer,8752,1,1,0,0,1,1,0,0
0,86,0.0,strong beer,7650,1,1,0,0,1,0,1,0
1,8,2.47,water,6473,0,0,0,1,0,0,0,1
1,19,5.0,water,92,0,0,0,1,0,1,0,0
0,33,5.0,beerbeer,2946,0,0,0,1,1,0,1,0
0,71,2.0,strong beer,5299,0,0,0,1,1,1,0,0
1,67,5.0,cola,6162,1,0,1,0,0,0,1,0
0,5,4.0,cola,3374,0,0,0,1,0,1,0,0
1,76,5.0,strong beer,9480,1,1,0,0,1,1,0,0
0,50,4.0,fanta,6074,0,0,1,0,0,1,0,0
1,71,3.0,beerbeer,2552,0,1,0,0,1,1,0,0
0,55,1.0,bugbeer,6587,1,0,0,1,1,0,1,0
1,72,3.0,water,4170,1,0,0,1,0,0,0,1
1,4,2.0,bugbeer,2728,1,0,0,1,1,1,0,0
0,33,5.0,fanta,5343,1,0,1,0,0,1,0,0
0,54,2.0,bugbeer,6461,0,1,0,0,1,0,0,1
1,84,5.0,strong beer,2651,1,1,0,0,1,0,0,1
0,66,2.0,cola,853,0,0,0,1,0,0,0,1
0,9,2.0,fanta,7465,1,1,0,0,0,0,1,0
1,97,2.47,beerbeer,1766,1,0,0,1,1,0,1,0
0,59,2.0,water,7707,0,0,1,0,0,0,0,1
0,61,0.0,water,5919,0,1,0,0,0,0,0,1
1,10,2.0,strong beer,2653,0,0,0,1,1,1,0,0
0,27,2.0,water,6360,1,1,0,0,0,0,1,0
0,51,5.0,water,6115,1,1,0,0,0,0,1,0
0,56,4.0,fanta,782,1,0,0,1,0,0,0,1
1,84,1.0,beerbeer,7354,1,0,0,1,1,0,0,1
1,53,0.0,bugbeer,9734,0,1,0,0,1,0,0,1
0,26,5.0,bugbeer,7667,0,0,0,1,1,1,0,0
1,16,3.0,cola,9442,1,1,0,0,0,1,0,0
0,46,2.47,fanta,9894,0,1,0,0,0,0,0,1
1,37,0.0,beerbeer,267,0,1,0,0,1,1,0,0
1,19,3.0,water,3404,0,0,0,1,0,0,0,1
1,16,1.0,fanta,1429,1,1,0,0,0,1,0,0
0,27,4.0,cola,3568,1,1,0,0,0,0,0,1
0,31,2.0,water,8072,0,0,0,1,0,1,0,0
0,21,4.0,water,1399,0,0,0,1,0,0,0,1
1,42,5.0,fanta,7717,0,1,0,0,0,0,0,1
1,66,4.0,fanta,6405,1,0,1,0,0,0,0,1
1,57,3.0,bugbeer,6143,1,1,0,0,1,0,1,0
0,22,3.0,water,9964,0,0,0,1,0,0,0,1
0,1,3.0,water,6794,1,1,0,0,0,0,1,0
1,34,3.0,strong beer,3867,1,1,0,0,1,1,0,0
0,12,0.0,strong beer,5094,1,0,0,1,1,0,0,1
1,30,1.0,water,2007,0,0,1,0,0,1,0,0
0,34,5.0,water,6109,1,0,0,1,0,0,0,1
0,48,1.0,cola,7370,1,1,0,0,0,0,1,0
0,15,2.0,cola,900,0,1,0,0,0,0,0,1
1,50,4.0,water,5502,1,0,1,0,0,0,1,0
0,15,0.0,water,5216,1,0,1,0,0,0,1,0
1,45,5.0,water,9763,1,1,0,0,0,0,0,1
1,90,5.0,strong beer,9436,1,1,0,0,1,1,0,0
0,24,2.0,strong beer,2944,1,0,0,1,1,0,1,0
0,98,5.0,water,254,1,1,0,0,0,0,0,1
1,42,0.0,fanta,3285,0,0,0,1,0,0,1,0
0,74,2.0,water,8680,0,1,0,0,0,0,1,0
0,83,2.0,water,3178,1,0,0,1,0,0,0,1
1,15,4.0,fanta,5474,1,1,0,0,0,0,0,1
1,1,2.47,cola,8812,0,0,1,0,0,0,1,0
0,26,2.0,water,4562,0,1,0,0,0,0,1,0
0,72,4.0,fanta,5831,1,1,0,0,0,1,0,0
0,69,4.0,strong beer,572,1,0,0,1,1,0,0,1
0,54,1.0,beerbeer,2563,1,0,0,1,1,0,0,1
0,86,3.0,strong beer,7556,1,0,0,1,1,0,0,1
1,46,2.47,cola,3898,0,0,0,1,0,1,0,0
0,55,3.0,water,6336,0,1,0,0,0,0,1,0
0,30,4.0,fanta,7385,1,1,0,0,0,0,0,1
0,52,2.0,fanta,66,0,1,0,0,0,1,0,0
0,50,5.0,water,3425,0,1,0,0,0,1,0,0
1,79,5.0,fanta,9904,0,1,0,0,0,0,1,0
0,5,0.0,cola,3748,0,0,0,1,0,0,1,0
1,23,3.0,beerbeer,1365,0,0,0,1,1,1,0,0
0,47,0.0,water,3831,0,0,0,1,0,0,0,1
0,87,0.0,strong beer,2681,1,1,0,0,1,1,0,0
0,62,2.0,strong beer,9625,0,1,0,0,1,0,0,1
0,71,4.0,cola,2190,0,1,0,0,0,0,1,0
0,96,2.0,strong beer,4946,0,0,0,1,1,0,0,1
1,38,2.47,cola,4472,0,0,1,0,0,0,1,0
0,2,2.0,bugbeer,1870,1,0,0,1,1,0,1,0
0,89,2.0,cola,5970,0,0,1,0,0,0,1,0
0,53,2.0,fanta,4388,1,1,0,0,0,1,0,0
1,61,1.0,water,433,0,0,0,1,0,1,0,0
0,59,2.47,strong beer,6765,0,0,0,1,1,1,0,0
0,82,3.0,fanta,5925,0,0,1,0,0,0,1,0
1,27,2.0,strong beer,8757,0,1,0,0,1,0,0,1
1,9,2.0,water,6097,1,0,0,1,0,0,0,1
1,86,3.0,cola,9006,0,1,0,0,0,0,0,1
0,97,2.0,cola,9900,1,0,0,1,0,1,0,0
0,1,5.0,cola,1946,0,0,0,1,0,0,0,1
1,89,2.0,bugbeer,6161,0,1,0,0,1,1,0,0
0,91,2.0,fanta,8256,1,1,0,0,0,0,0,1
1,3,1.0,beerbeer,5599,0,0,0,1,1,0,1,0
0,47,5.0,cola,2880,1,1,0,0,0,0,0,1
0,46,1.0,cola,2510,0,1,0,0,0,1,0,0
0,65,4.0,fanta,9820,1,1,0,0,0,1,0,0
0,58,3.0,water,4164,0,0,0,1,0,0,0,1
1,37,1.0,beerbeer,9783,0,1,0,0,1,1,0,0
1,93,4.0,cola,3148,1,1,0,0,0,0,0,1
1,28,3.0,beerbeer,3091,0,1,0,0,1,1,0,0
1,21,4.0,fanta,8338,1,0,0,1,0,0,0,1
0,53,3.0,cola,1310,1,0,0,1,0,1,0,0
0,74,2.47,water,7425,1,0,0,1,0,1,0,0
0,17,0.0,cola,2026,1,1,0,0,0,0,0,1
1,30,0.0,cola,5787,0,0,0,1,0,0,1,0
1,5,4.0,fanta,3444,1,0,1,0,0,0,0,1
0,39,3.0,fanta,5651,0,0,0,1,0,0,1,0
0,88,2.0,fanta,1678,1,0,1,0,0,1,0,0
0,19,2.0,fanta,8413,1,1,0,0,0,1,0,0
0,93,3.0,beerbeer,4066,0,0,0,1,1,1,0,0
1,96,4.0,fanta,41,0,1,0,0,0,0,1,0
0,70,3.0,beerbeer,6004,0,0,0,1,1,1,0,0
0,26,4.0,water,2933,0,0,1,0,0,0,1,0
0,18,4.0,strong beer,8432,1,1,0,0,1,0,0,1
0,2,5.0,beerbeer,1863,1,1,0,0,1,1,0,0
0,24,0.0,strong beer,2594,1,1,0,0,1,1,0,0
0,87,3.0,cola,8588,0,1,0,0,0,0,0,1
0,86,3.0,water,9821,1,1,0,0,0,1,0,0
0,15,3.0,beerbeer,1577,1,1,0,0,1,1,0,0
0,20,4.0,cola,48,1,0,0,1,0,1,0,0
1,97,5.0,water,518,1,1,0,0,0,1,0,0
1,99,4.0,beerbeer,5162,1,0,0,1,1,0,0,1
0,11,4.0,cola,81,1,1,0,0,0,1,0,0
0,0,4.0,beerbeer,6552,1,1,0,0,1,0,1,0
0,17,4.0,cola,5809,0,0,0,1,0,0,1,0
1,97,2.0,water,9589,0,1,0,0,0,1,0,0
0,62,1.0,bugbeer,8458,0,0,0,1,1,0,1,0
1,23,4.0,cola,8957,1,0,0,1,0,0,1,0
0,61,3.0,fanta,2303,0,0,0,1,0,0,0,1
0,97,2.47,beerbeer,7815,1,1,0,0,1,0,0,1
0,66,2.0,strong beer,3606,0,1,0,0,1,0,1,0
0,59,2.0,water,7262,1,0,0,1,0,0,0,1
0,4,4.0,water,9637,0,1,0,0,0,0,0,1
0,25,2.0,bugbeer,7607,1,1,0,0,1,1,0,0
1,94,3.0,fanta,3249,0,1,0,0,0,0,0,1
0,11,3.0,strong beer,5338,1,0,0,1,1,0,1,0
0,2,1.0,fanta,2116,0,0,0,1,0,0,1,0
0,52,1.0,water,1087,0,0,0,1,0,1,0,0
1,51,1.0,water,2349,0,1,0,0,0,0,1,0
1,64,2.47,water,7501,0,1,0,0,0,1,0,0
1,25,2.0,water,4832,0,1,0,0,0,1,0,0
0,75,2.47,water,7318,1,0,1,0,0,0,0,1
0,21,2.0,fanta,4786,0,0,1,0,0,0,0,1
0,26,1.0,bugbeer,5946,1,1,0,0,1,0,0,1
0,19,2.47,cola,7921,1,1,0,0,0,0,0,1
0,33,2.0,fanta,1552,1,0,0,1,0,1,0,0
0,61,5.0,fanta,5190,1,0,1,0,0,0,1,0
0,39,5.0,cola,9259,1,0,1,0,0,0,0,1
0,79,2.47,water,6131,1,0,0,1,0,0,0,1
0,3,5.0,water,527,1,0,0,1,0,0,0,1
0,27,2.47,fanta,6701,1,1,0,0,0,1,0,0
0,44,2.0,bugbeer,7202,0,0,0,1,1,0,0,1
0,64,0.0,beerbeer,6350,1,0,0,1,1,0,0,1
0,49,2.0,fanta,2683,1,0,0,1,0,1,0,0
0,34,0.0,water,7291,0,0,0,1,0,1,0,0
0,48,1.0,water,7948,1,1,0,0,0,0,0,1
0,50,0.0,beerbeer,3627,1,1,0,0,1,1,0,0
0,61,4.0,fanta,872,1,1,0,0,0,0,0,1
0,97,4.0,bugbeer,7545,0,0,0,1,1,0,0,1
1,99,2.0,water,2461,1,0,1,0,0,0,0,1
1,57,4.0,fanta,5378,0,1,0,0,0,0,1,0
0,9,5.0,beerbeer,7604,1,0,0,1,1,0,0,1
0,29,4.0,beerbeer,468,1,0,0,1,1,0,1,0
0,52,2.0,beerbeer,1290,0,0,0,1,1,0,1,0
0,95,1.0,cola,4927,1,0,1,0,0,0,0,1
0,89,2.47,strong beer,6718,1,1,0,0,1,1,0,0
0,45,1.0,water,9890,1,1,0,0,0,0,0,1
1,99,3.0,beerbeer,9855,1,0,0,1,1,0,0,1
1,14,3.0,fanta,7562,1,1,0,0,0,0,1,0
1,58,4.0,cola,9593,0,0,0,1,0,0,0,1
0,36,4.0,strong beer,6796,1,1,0,0,1,0,0,1
0,38,3.0,cola,959,0,0,0,1,0,0,1,0
1,69,0.0,bugbeer,8390,0,1,0,0,1,1,0,0
1,85,2.47,cola,7422,0,1,0,0,0,0,1,0
0,70,5.0,beerbeer,1898,1,1,0,0,1,0,0,1
0,67,5.0,water,5629,1,1,0,0,0,0,0,1
0,88,2.47,beerbeer,4161,1,0,0,1,1,1,0,0
0,60,2.0,strong beer,5567,0,0,0,1,1,0,0,1
0,54,3.0,strong beer,5701,0,0,0,1,1,0,0,1
0,3,5.0,water,6377,1,1,0,0,0,0,0,1
0,46,1.0,beerbeer,7793,1,0,0,1,1,0,1,0
0,61,2.0,fanta,9743,0,0,0,1,0,1,0,0
0,27,3.0,fanta,1347,1,1,0,0,0,0,0,1
0,69,2.0,bugbeer,3338,0,0,0,1,1,1,0,0
1,23,3.0,bugbeer,7960,1,0,0,1,1,1,0,0
0,82,4.0,water,6484,0,0,0,1,0,1,0,0
1,72,2.0,beerbeer,1130,1,0,0,1,1,0,0,1
0,82,0.0,beerbeer,6306,0,1,0,0,1,1,0,0
0,17,2.0,strong beer,9378,1,1,0,0,1,0,0,1
1,32,3.0,water,5764,1,0,1,0,0,0,1,0
0,45,1.0,strong beer,1596,0,1,0,0,1,1,0,0
0,3,4.0,cola,500,0,0,1,0,0,1,0,0
1,19,0.0,cola,4382,1,0,0,1,0,1,0,0
0,90,0.0,fanta,1525,1,1,0,0,0,1,0,0
0,21,1.0,cola,1825,1,0,1,0,0,1,0,0
0,69,1.0,bugbeer,1681,1,1,0,0,1,1,0,0
0,2,5.0,bugbeer,2703,1,1,0,0,1,0,1,0
0,36,5.0,bugbeer,9443,0,0,0,1,1,0,1,0
1,99,2.0,water,5181,1,0,1,0,0,0,1,0
1,6,5.0,bugbeer,997,1,1,0,0,1,0,1,0
1,12,1.0,water,7674,0,0,0,1,0,1,0,0
0,51,2.47,fanta,2235,1,0,0,1,0,0,0,1
0,31,1.0,cola,1260,0,0,0,1,0,1,0,0
0,100,0.0,cola,5686,0,0,0,1,0,0,0,1
0,9,5.0,cola,4039,1,1,0,0,0,1,0,0
1,37,0.0,strong beer,204,0,1,0,0,1,0,0,1
0,84,2.47,strong beer,9091,1,1,0,0,1,0,0,1
0,55,0.0,water,4793,0,1,0,0,0,0,0,1
0,30,2.47,strong beer,890,1,1,0,0,1,0,1,0
1,39,3.0,bugbeer,6261,0,1,0,0,1,0,1,0
0,78,3.0,fanta,5312,1,0,1,0,0,0,0,1
1,100,2.0,fanta,3597,0,0,0,1,0,1,0,0
0,98,2.0,cola,8410,1,1,0,0,0,1,0,0
0,77,3.0,cola,3947,1,0,0,1,0,0,1,0
1,48,4.0,water,8546,1,0,0,1,0,1,0,0
1,71,0.0,cola,6662,1,0,1,0,0,0,1,0
0,93,1.0,cola,9610,1,1,0,0,0,1,0,0
0,62,4.0,water,6840,0,1,0,0,0,0,0,1
0,68,2.0,bugbeer,1902,1,0,0,1,1,0,0,1
0,48,0.0,fanta,2721,0,0,1,0,0,0,1,0
0,29,5.0,strong beer,423,1,1,0,0,1,1,0,0
1,99,0.0,cola,1804,0,0,1,0,0,1,0,0
0,77,5.0,water,7522,1,1,0,0,0,0,0,1
0,57,3.0,fanta,1826,0,0,0,1,0,1,0,0
0,36,3.0,strong beer,7167,0,1,0,0,1,1,0,0
0,42,2.0,fanta,8309,0,0,1,0,0,0,0,1
0,39,1.0,strong beer,905,0,0,0,1,1,1,0,0
1,65,5.0,fanta,649,1,0,0,1,0,1,0,0
0,83,2.0,fanta,5120,1,0,1,0,0,0,0,1
0,43,5.0,cola,3441,1,1,0,0,0,0,0,1
0,5,1.0,fanta,9689,1,1,0,0,0,1,0,0
1,77,5.0,beerbeer,2523,1,1,0,0,1,0,0,1
0,81,2.0,beerbeer,9203,0,1,0,0,1,0,0,1
0,98,2.0,water,8566,1,0,0,1,0,0,0,1
1,14,2.47,beerbeer,2045,0,1,0,0,1,0,0,1
0,90,0.0,fanta,3795,1,1,0,0,0,0,1,0
0,80,3.0,beerbeer,2198,1,0,0,1,1,0,1,0
0,10,4.0,beerbeer,5861,0,0,0,1,1,0,1,0
1,8,5.0,bugbeer,392,0,0,0,1,1,0,0,1
1,72,4.0,beerbeer,5842,1,1,0,0,1,1,0,0
1,20,5.0,beerbeer,859,1,1,0,0,1,1,0,0
0,39,3.0,fanta,8937,1,1,0,0,0,0,0,1
0,77,5.0,water,1021,1,1,0,0,0,0,0,1
0,98,1.0,cola,2,1,0,0,1,0,1,0,0
1,47,1.0,beerbeer,9385,0,1,0,0,1,0,0,1
1,98,5.0,bugbeer,7067,1,1,0,0,1,1,0,0
1,27,1.0,strong beer,5792,1,0,0,1,1,0,1,0
0,69,2.0,bugbeer,8601,0,0,0,1,1,0,0,1
0,24,3.0,beerbeer,8799,0,1,0,0,1,0,1,0
0,4,1.0,fanta,5267,0,1,0,0,0,0,0,1
0,15,0.0,cola,9341,1,1,0,0,0,0,1,0
0,60,3.0,cola,1065,1,1,0,0,0,1,0,0
0,89,5.0,bugbeer,2139,1,0,0,1,1,0,1,0
1,29,0.0,cola,4246,1,0,0,1,0,0,1,0
1,48,2.0,water,2551,1,1,0,0,0,1,0,0
1,39,3.0,cola,4087,1,1,0,0,0,0,0,1
0,57,3.0,water,9154,0,0,1,0,0,0,1,0
0,35,4.0,strong beer,2097,1,0,0,1,1,1,0,0
0,78,0.0,water,2801,0,1,0,0,0,0,0,1
1,68,3.0,water,5068,1,0,0,1,0,0,1,0
0,53,5.0,beerbeer,4492,1,0,0,1,1,0,0,1
0,46,3.0,water,7419,1,0,1,0,0,1,0,0
1,35,4.0,cola,2480,0,1,0,0,0,0,1,0
0,63,2.0,cola,2705,0,1,0,0,0,0,0,1
0,32,4.0,cola,3247,1,0,0,1,0,1,0,0
1,48,2.0,strong beer,2914,1,1,0,0,1,0,1,0
1,23,5.0,bugbeer,1133,1,1,0,0,1,0,0,1
0,74,4.0,bugbeer,4525,0,0,0,1,1,1,0,0
0,96,0.0,beerbeer,9984,0,0,0,1,1,0,0,1
0,57,4.0,bugbeer,9132,0,1,0,0,1,1,0,0
0,66,4.0,cola,5560,0,1,0,0,0,0,0,1
1,94,5.0,cola,109,0,0,0,1,0,1,0,0
1,51,1.0,cola,6072,0,1,0,0,0,0,0,1
1,33,0.0,cola,8966,1,0,0,1,0,1,0,0
0,7,1.0,bugbeer,2115,1,1,0,0,1,0,0,1
0,92,2.47,beerbeer,9923,1,0,0,1,1,1,0,0
1,53,3.0,strong beer,9108,0,1,0,0,1,0,1,0
0,62,1.0,cola,443,1,0,0,1,0,1,0,0
0,31,2.0,cola,4502,1,1,0,0,0,0,0,1
1,71,5.0,cola,4726,1,0,1,0,0,0,1,0
0,24,5.0,fanta,4764,1,0,0,1,0,1,0,0
1,38,2.47,cola,928,1,0,0,1,0,0,0,1
0,95,2.0,cola,3892,1,0,0,1,0,0,1,0
0,47,4.0,fanta,9694,1,1,0,0,0,0,0,1
0,28,2.0,beerbeer,9888,1,1,0,0,1,0,0,1
0,27,4.0,strong beer,3694,0,0,0,1,1,0,1,0
1,26,0.0,beerbeer,5350,0,0,0,1,1,0,1,0
0,41,4.0,beerbeer,4996,1,1,0,0,1,1,0,0
0,35,5.0,cola,9668,0,0,0,1,0,1,0,0
0,93,4.0,water,1918,1,0,0,1,0,1,0,0
0,13,4.0,fanta,8094,1,1,0,0,0,1,0,0
0,83,1.0,strong beer,4967,0,0,0,1,1,0,0,1
0,27,4.0,strong beer,9598,1,1,0,0,1,1,0,0
0,73,4.0,water,6670,1,1,0,0,0,1,0,0
0,22,1.0,beerbeer,7797,0,0,0,1,1,1,0,0
1,26,5.0,fanta,3414,1,0,0,1,0,1,0,0
0,91,1.0,fanta,4471,0,0,1,0,0,1,0,0
1,95,3.0,beerbeer,9856,1,1,0,0,1,0,0,1
0,79,0.0,water,7533,0,0,1,0,0,0,1,0
0,53,1.0,cola,4648,0,1,0,0,0,0,1,0
1,16,5.0,water,5283,1,0,0,1,0,1,0,0
0,83,3.0,fanta,7633,0,1,0,0,0,0,1,0
0,36,2.0,bugbeer,970,0,0,0,1,1,0,1,0
1,97,3.0,water,4012,0,1,0,0,0,0,1,0
0,22,4.0,cola,3545,0,0,1,0,0,0,0,1
1,26,3.0,cola,1389,1,1,0,0,0,0,0,1
0,38,2.47,fanta,5635,1,1,0,0,0,0,1,0
1,98,3.0,strong beer,2746,1,0,0,1,1,0,1,0
1,15,5.0,fanta,9196,1,1,0,0,0,0,0,1
1,89,1.0,strong beer,4183,1,0,0,1,1,0,1,0
1,81,1.0,cola,6942,0,1,0,0,0,0,1,0
1,95,0.0,bugbeer,8638,1,0,0,1,1,0,0,1
0,41,1.0,cola,7981,0,0,1,0,0,0,1,0
0,74,4.0,strong beer,7428,1,0,0,1,1,0,0,1
0,77,0.0,bugbeer,2956,0,1,0,0,1,1,0,0
0,59,2.0,water,246,1,1,0,0,0,0,1,0
1,0,3.0,bugbeer,7661,1,1,0,0,1,1,0,0
0,71,5.0,fanta,3663,1,1,0,0,0,1,0,0
1,43,1.0,fanta,6184,1,0,0,1,0,1,0,0
0,63,2.0,bugbeer,929,0,0,0,1,1,1,0,0
1,76,5.0,cola,2080,1,0,0,1,0,0,1,0
0,82,1.0,water,3524,1,0,0,1,0,0,0,1
0,37,3.0,beerbeer,7819,1,0,0,1,1,0,1,0
1,46,1.0,fanta,4454,1,0,0,1,0,1,0,0
0,52,5.0,bugbeer,850,1,0,0,1,1,0,1,0
1,5,3.0,cola,8765,0,0,0,1,0,1,0,0
0,51,3.0,cola,5359,0,0,1,0,0,0,0,1
0,81,0.0,cola,3214,1,1,0,0,0,0,1,0
0,62,3.0,water,4881,1,1,0,0,0,0,1,0
0,47,4.0,bugbeer,169,1,1,0,0,1,0,1,0
0,30,4.0,cola,502,0,0,1,0,0,0,0,1
0,61,4.0,strong beer,7590,1,1,0,0,1,0,1,0
0,60,2.47,fanta,9982,1,1,0,0,0,0,0,1
0,13,2.0,fanta,523,1,1,0,0,0,1,0,0
1,36,5.0,fanta,3573,0,0,0,1,0,0,0,1
1,12,4.0,bugbeer,3237,0,0,0,1,1,0,1,0
0,56,2.0,cola,9370,0,0,0,1,0,0,1,0
0,7,5.0,water,5082,1,0,0,1,0,0,0,1
1,49,4.0,cola,9307,1,1,0,0,0,1,0,0
1,67,1.0,beerbeer,1443,0,0,0,1,1,1,0,0
0,72,3.0,bugbeer,6342,0,1,0,0,1,0,0,1
1,4,0.0,water,889,1,0,0,1,0,1,0,0
0,96,0.0,water,3329,1,1,0,0,0,0,1,0
0,65,1.0,strong beer,4327,0,0,0,1,1,0,0,1
1,44,4.0,water,5418,0,1,0,0,0,1,0,0
0,16,3.0,beerbeer,6082,1,1,0,0,1,0,0,1
1,63,0.0,beerbeer,9449,1,1,0,0,1,1,0,0
0,57,3.0,beerbeer,712,1,1,0,0,1,0,0,1
0,41,2.47,fanta,6078,1,1,0,0,0,0,0,1
0,63,2.47,bugbeer,3903,0,1,0,0,1,0,0,1
1,92,4.0,strong beer,4878,1,1,0,0,1,1,0,0
0,88,4.0,fanta,9663,1,1,0,0,0,0,1,0
1,0,2.0,bugbeer,4889,1,0,0,1,1,1,0,0
1,27,2.0,bugbeer,4519,1,0,0,1,1,1,0,0
1,91,2.47,strong beer,8009,1,0,0,1,1,1,0,0
0,92,5.0,strong beer,2408,1,0,0,1,1,0,1,0
1,31,1.0,beerbeer,9345,0,0,0,1,1,0,1,0
0,23,2.0,strong beer,6197,1,1,0,0,1,0,1,0
0,68,3.0,cola,4848,0,0,1,0,0,0,0,1
0,88,4.0,water,3872,1,0,0,1,0,1,0,0
1,27,2.0,bugbeer,1300,1,0,0,1,1,0,0,1
0,14,2.0,cola,9071,0,0,0,1,0,1,0,0
0,71,4.0,bugbeer,8928,0,0,0,1,1,0,0,1
0,52,1.0,bugbeer,8,0,1,0,0,1,0,1,0
1,19,1.0,strong beer,5777,0,0,0,1,1,0,0,1
1,75,1.0,beerbeer,8622,1,0,0,1,1,0,1,0
0,70,0.0,strong beer,9934,1,0,0,1,1,1,0,0
1,49,5.0,cola,534,1,0,0,1,0,1,0,0
0,67,1.0,beerbeer,719,0,1,0,0,1,0,1,0
0,1,0.0,beerbeer,1398,1,1,0,0,1,0,0,1
0,68,2.0,fanta,822,1,1,0,0,0,1,0,0
0,20,2.0,water,3010,1,0,0,1,0,0,1,0
0,17,0.0,bugbeer,4262,1,0,0,1,1,0,1,0
0,64,0.0,fanta,5733,0,0,0,1,0,0,1,0
1,8,3.0,beerbeer,6314,1,1,0,0,1,0,1,0
0,71,1.0,cola,1461,0,0,0,1,0,0,1,0
1,23,2.0,fanta,7392,1,1,0,0,0,0,1,0
1,6,3.0,cola,324,0,0,0,1,0,1,0,0
0,55,2.0,cola,6955,1,0,0,1,0,0,1,0
0,76,1.0,strong beer,7563,0,1,0,0,1,1,0,0
0,95,4.0,water,5294,0,1,0,0,0,0,0,1
0,10,1.0,bugbeer,7062,0,1,0,0,1,0,1,0
1,71,0.0,water,2392,1,0,0,1,0,1,0,0
0,48,2.0,water,9631,1,1,0,0,0,0,0,1
0,34,0.0,fanta,8871,1,1,0,0,0,0,1,0
0,88,5.0,cola,1497,0,1,0,0,0,1,0,0
1,90,2.47,water,7179,1,1,0,0,0,1,0,0
0,50,4.0,fanta,5987,0,0,0,1,0,0,1,0
1,5,0.0,water,2152,0,0,0,1,0,1,0,0
0,100,2.47,fanta,6997,0,1,0,0,0,0,0,1
0,55,4.0,beerbeer,5711,1,1,0,0,1,1,0,0
0,81,2.0,water,4938,1,0,1,0,0,0,1,0
1,93,1.0,fanta,1953,0,1,0,0,0,1,0,0
0,85,2.0,cola,8103,0,0,0,1,0,0,0,1
0,53,1.0,water,9843,1,1,0,0,0,0,0,1
0,7,2.0,fanta,6187,0,1,0,0,0,1,0,0
1,10,4.0,cola,1884,1,0,0,1,0,0,1,0
0,69,5.0,beerbeer,1286,1,1,0,0,1,1,0,0
1,48,4.0,fanta,9867,1,1,0,0,0,0,1,0
0,46,1.0,water,1650,1,0,1,0,0,0,0,1
1,81,5.0,fanta,2861,0,0,0,1,0,1,0,0
0,51,3.0,water,5719,0,1,0,0,0,0,0,1
0,98,5.0,water,9569,1,0,1,0,0,0,0,1
0,62,0.0,cola,8978,0,1,0,0,0,1,0,0
1,46,5.0,beerbeer,2844,1,0,0,1,1,1,0,0
1,66,2.0,fanta,5256,0,0,0,1,0,0,0,1
0,81,2.0,water,6422,1,0,0,1,0,0,0,1
1,29,4.0,cola,2200,1,0,1,0,0,0,1,0
1,64,2.0,cola,4376,0,1,0,0,0,0,0,1
0,76,3.0,water,5993,0,0,0,1,0,0,1,0
0,44,5.0,beerbeer,6474,1,0,0,1,1,1,0,0
0,57,1.0,fanta,561,0,0,0,1,0,0,1,0
1,37,5.0,beerbeer,8635,1,0,0,1,1,0,1,0
1,13,4.0,beerbeer,766,1,1,0,0,1,1,0,0
0,1,4.0,fanta,7192,1,1,0,0,0,0,0,1
0,35,4.0,beerbeer,6189,1,1,0,0,1,1,0,0
0,18,4.0,fanta,6802,0,1,0,0,0,0,1,0
0,82,2.0,fanta,2867,0,1,0,0,0,0,0,1
1,30,1.0,bugbeer,4639,1,1,0,0,1,0,0,1
0,77,3.0,strong beer,2196,0,0,0,1,1,0,1,0
0,85,4.0,cola,2446,1,1,0,0,0,0,1,0
0,86,0.0,cola,8969,1,1,0,0,0,1,0,0
0,56,5.0,cola,7411,1,0,1,0,0,1,0,0
